timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,cart_upstream_error_rate,product_upstream_error_rate,active_connections
2026-06-01T19:17:00Z,125.96,13.0,1.5,0.76,0.02,481
2026-06-01T19:17:30Z,119.07,12.4,0.0,0.14,0.0,476
2026-06-01T19:18:00Z,105.87,10.0,0.0,0.51,0.23,464
2026-06-01T19:18:30Z,111.37,10.0,0.0,0.79,0.14,492
2026-06-01T19:19:00Z,108.57,14.1,0.64,0.1,0.03,469
2026-06-01T19:19:30Z,97.61,38.7,0.0,0.79,0.03,487
2026-06-01T19:20:00Z,99.97,21.4,1.38,0.39,0.25,464
2026-06-01T19:20:30Z,101.81,32.1,0.13,0.14,0.08,472
2026-06-01T19:21:00Z,99.64,16.0,0.0,0.75,0.02,469
2026-06-01T19:21:30Z,116.48,19.9,0.06,0.7,0.29,464
2026-06-01T19:22:00Z,122.13,18.8,0.95,0.21,0.15,456
2026-06-01T19:22:30Z,100.06,49.6,0.51,0.03,0.22,487
2026-06-01T19:23:00Z,96.52,20.5,0.2,0.14,0.17,482
2026-06-01T19:23:30Z,88.6,42.7,0.0,0.48,0.05,488
2026-06-01T19:24:00Z,116.91,10.0,0.97,0.4,0.11,502
2026-06-01T19:24:30Z,116.7,26.5,0.0,0.11,0.02,469
2026-06-01T19:25:00Z,101.26,10.0,0.0,0.57,0.04,479
2026-06-01T19:25:30Z,111.31,27.1,0.0,0.61,0.28,484
2026-06-01T19:26:00Z,110.66,10.0,0.0,0.15,0.2,474
2026-06-01T19:26:30Z,116.94,10.0,0.1,0.29,0.25,455
2026-06-01T19:27:00Z,112.47,18.3,0.0,0.8,0.25,455
2026-06-01T19:27:30Z,106.32,19.2,0.39,0.14,0.23,443
2026-06-01T19:28:00Z,112.22,54.5,0.84,0.01,0.03,466
2026-06-01T19:28:30Z,113.9,41.0,0.0,0.2,0.26,475
2026-06-01T19:29:00Z,114.09,48.7,1.48,0.34,0.04,479
2026-06-01T19:29:30Z,103.66,12.8,1.5,0.38,0.22,478
2026-06-01T19:30:00Z,108.81,10.0,1.26,0.45,0.09,483
2026-06-01T19:30:30Z,105.25,10.0,0.0,0.65,0.27,450
2026-06-01T19:31:00Z,116.91,28.9,0.62,0.08,0.09,465
2026-06-01T19:31:30Z,121.53,10.0,1.16,0.12,0.17,499
2026-06-01T19:32:00Z,107.66,32.8,0.0,0.2,0.29,474
2026-06-01T19:32:30Z,106.65,10.0,0.28,0.51,0.26,476
2026-06-01T19:33:00Z,120.42,44.5,0.0,0.31,0.04,464
2026-06-01T19:33:30Z,102.89,39.4,0.0,0.23,0.08,468
2026-06-01T19:34:00Z,107.62,44.9,1.5,0.58,0.14,476
2026-06-01T19:34:30Z,111.0,15.6,0.15,0.21,0.03,497
2026-06-01T19:35:00Z,105.64,20.7,0.0,0.11,0.19,491
2026-06-01T19:35:30Z,117.91,51.3,1.38,0.33,0.15,472
2026-06-01T19:36:00Z,110.26,10.0,0.63,0.53,0.21,461
2026-06-01T19:36:30Z,113.71,25.3,0.55,0.26,0.2,475
2026-06-01T19:37:00Z,112.81,10.0,0.0,0.22,0.19,481
2026-06-01T19:37:30Z,107.41,37.2,0.0,0.46,0.08,459
2026-06-01T19:38:00Z,118.56,10.0,0.28,0.54,0.19,486
2026-06-01T19:38:30Z,112.17,10.0,0.0,0.26,0.18,482
2026-06-01T19:39:00Z,111.26,35.1,0.59,0.26,0.27,492
2026-06-01T19:39:30Z,122.73,10.0,0.0,0.69,0.25,491
2026-06-01T19:40:00Z,104.11,21.8,0.0,0.8,0.13,480
2026-06-01T19:40:30Z,111.39,12.3,0.0,0.55,0.09,471
2026-06-01T19:41:00Z,108.25,28.0,0.71,0.57,0.05,476
2026-06-01T19:41:30Z,111.53,34.9,0.25,0.46,0.1,465
2026-06-01T19:42:00Z,107.99,42.4,0.59,0.11,0.05,492
2026-06-01T19:42:30Z,102.36,10.0,0.71,0.04,0.27,487
2026-06-01T19:43:00Z,111.02,14.2,1.16,0.24,0.26,441
2026-06-01T19:43:30Z,116.7,40.5,1.15,0.11,0.18,465
2026-06-01T19:44:00Z,107.24,30.3,0.0,0.33,0.0,492
2026-06-01T19:44:30Z,108.38,25.5,0.24,0.01,0.24,462
2026-06-01T19:45:00Z,111.24,23.7,0.0,0.14,0.1,484
2026-06-01T19:45:30Z,104.2,14.5,0.25,0.75,0.03,487
2026-06-01T19:46:00Z,107.82,21.6,0.0,0.23,0.06,467
2026-06-01T19:46:30Z,114.47,22.3,0.32,0.12,0.17,465
2026-06-01T19:47:00Z,112.03,42.1,0.0,0.57,0.15,459
2026-06-01T19:47:30Z,113.72,28.7,0.0,0.5,0.22,455
2026-06-01T19:48:00Z,116.51,10.0,0.0,0.01,0.29,488
2026-06-01T19:48:30Z,116.11,25.9,1.5,0.77,0.08,491
2026-06-01T19:49:00Z,120.61,15.8,0.0,0.22,0.3,490
2026-06-01T19:49:30Z,106.58,32.7,0.0,0.22,0.01,487
2026-06-01T19:50:00Z,107.86,19.9,1.5,0.13,0.13,462
2026-06-01T19:50:30Z,110.01,46.1,0.6,0.44,0.25,488
2026-06-01T19:51:00Z,104.27,25.3,0.0,0.62,0.25,440
2026-06-01T19:51:30Z,94.96,50.6,0.0,0.51,0.04,474
2026-06-01T19:52:00Z,99.85,23.8,0.0,0.16,0.29,465
2026-06-01T19:52:30Z,114.31,20.7,1.03,0.33,0.27,496
2026-06-01T19:53:00Z,113.92,11.6,0.0,0.13,0.2,498
2026-06-01T19:53:30Z,103.8,22.5,0.0,0.09,0.18,471
2026-06-01T19:54:00Z,114.36,31.6,0.0,0.54,0.19,471
2026-06-01T19:54:30Z,105.41,10.0,0.0,0.71,0.24,491
2026-06-01T19:55:00Z,119.43,10.0,1.5,0.58,0.26,486
2026-06-01T19:55:30Z,113.18,10.0,0.0,0.76,0.01,456
2026-06-01T19:56:00Z,106.46,13.1,1.27,0.53,0.2,477
2026-06-01T19:56:30Z,109.21,30.5,0.72,0.14,0.13,483
2026-06-01T19:57:00Z,117.7,28.9,0.92,0.79,0.12,457
2026-06-01T19:57:30Z,121.36,31.0,0.0,0.25,0.27,501
2026-06-01T19:58:00Z,109.54,25.5,0.34,0.75,0.23,459
2026-06-01T19:58:30Z,110.47,29.9,0.27,0.21,0.02,488
2026-06-01T19:59:00Z,111.08,10.0,0.64,0.71,0.04,469
2026-06-01T19:59:30Z,116.08,28.0,0.0,0.22,0.05,496
2026-06-01T20:00:00Z,110.31,10.0,0.67,0.0,0.2,493
2026-06-01T20:00:30Z,118.04,27.6,1.67,0.0,0.13,476
2026-06-01T20:01:00Z,105.61,27.2,1.33,1.84,0.19,459
2026-06-01T20:01:30Z,97.11,16.1,1.43,0.17,0.22,487
2026-06-01T20:02:00Z,113.0,35.3,2.18,0.42,0.21,499
2026-06-01T20:02:30Z,116.71,10.0,0.71,0.0,0.14,486
2026-06-01T20:03:00Z,116.82,10.0,0.35,0.0,0.15,465
2026-06-01T20:03:30Z,104.93,15.1,1.3,1.31,0.28,468
2026-06-01T20:04:00Z,112.95,22.6,0.44,0.43,0.28,499
2026-06-01T20:04:30Z,104.72,10.6,2.1,0.56,0.07,493
2026-06-01T20:05:00Z,103.15,36.3,0.47,0.0,0.21,473
2026-06-01T20:05:30Z,104.24,25.0,0.75,0.0,0.2,476
2026-06-01T20:06:00Z,104.13,16.5,1.31,0.09,0.03,471
2026-06-01T20:06:30Z,110.36,19.4,0.53,0.0,0.11,480
2026-06-01T20:07:00Z,105.4,10.0,0.67,0.74,0.13,491
2026-06-01T20:07:30Z,110.53,16.8,1.09,0.0,0.28,492
2026-06-01T20:08:00Z,114.0,31.7,1.81,2.36,0.08,472
2026-06-01T20:08:30Z,108.79,25.0,0.0,0.0,0.22,463
2026-06-01T20:09:00Z,135.67,36.8,1.51,0.12,0.06,486
2026-06-01T20:09:30Z,115.91,26.9,2.97,2.5,0.12,462
2026-06-01T20:10:00Z,113.77,35.1,2.59,2.23,0.17,475
2026-06-01T20:10:30Z,103.66,10.0,1.56,0.0,0.24,471
2026-06-01T20:11:00Z,117.78,10.0,0.51,0.0,0.18,489
2026-06-01T20:11:30Z,106.95,26.5,1.89,2.12,0.13,470
2026-06-01T20:12:00Z,102.72,10.0,2.26,1.41,0.24,488
2026-06-01T20:12:30Z,114.81,18.2,1.53,2.38,0.05,433
2026-06-01T20:13:00Z,115.07,39.4,1.22,1.71,0.23,461
2026-06-01T20:13:30Z,105.64,33.0,1.54,0.0,0.15,441
2026-06-01T20:14:00Z,119.3,64.2,1.54,0.0,0.27,485
2026-06-01T20:14:30Z,111.25,10.0,1.44,0.0,0.29,477
2026-06-01T20:15:00Z,100.23,25.6,0.78,0.0,0.14,473
2026-06-01T20:15:30Z,111.05,30.8,2.12,1.57,0.17,504
2026-06-01T20:16:00Z,115.66,47.1,1.21,0.0,0.05,481
2026-06-01T20:16:30Z,105.38,24.9,1.18,0.6,0.24,461
2026-06-01T20:17:00Z,111.36,10.0,0.72,0.01,0.14,474
2026-06-01T20:17:30Z,113.99,30.7,2.26,1.98,0.13,471
2026-06-01T20:18:00Z,115.57,48.7,1.69,2.46,0.11,462
2026-06-01T20:18:30Z,115.85,15.5,1.07,1.33,0.18,472
2026-06-01T20:19:00Z,111.86,11.4,0.74,0.0,0.11,469
2026-06-01T20:19:30Z,106.08,12.5,1.68,2.07,0.28,474
2026-06-01T20:20:00Z,120.89,32.0,0.61,0.78,0.1,465
2026-06-01T20:20:30Z,112.83,44.0,2.27,2.67,0.21,466
2026-06-01T20:21:00Z,110.54,11.9,2.78,2.69,0.21,486
2026-06-01T20:21:30Z,115.6,34.0,1.19,0.39,0.03,476
2026-06-01T20:22:00Z,117.91,37.4,2.86,2.29,0.06,484
2026-06-01T20:22:30Z,99.63,37.3,3.33,3.43,0.28,459
2026-06-01T20:23:00Z,117.89,30.5,1.31,0.41,0.14,464
2026-06-01T20:23:30Z,114.05,13.1,2.75,1.76,0.08,484
2026-06-01T20:24:00Z,119.23,45.0,1.94,1.16,0.16,488
2026-06-01T20:24:30Z,102.71,39.1,0.93,0.49,0.12,480
2026-06-01T20:25:00Z,114.06,10.0,3.28,3.63,0.12,455
2026-06-01T20:25:30Z,104.6,44.6,3.11,3.62,0.09,444
2026-06-01T20:26:00Z,101.11,34.7,0.83,1.48,0.2,491
2026-06-01T20:26:30Z,107.82,40.4,3.17,2.94,0.01,484
2026-06-01T20:27:00Z,108.19,24.0,1.79,1.08,0.13,472
2026-06-01T20:27:30Z,109.79,25.8,3.54,4.13,0.08,477
2026-06-01T20:28:00Z,99.64,46.0,1.76,1.61,0.07,473
2026-06-01T20:28:30Z,115.85,14.1,1.73,1.58,0.1,471
2026-06-01T20:29:00Z,115.77,35.0,0.74,0.47,0.05,480
2026-06-01T20:29:30Z,106.9,33.6,2.52,3.74,0.24,493
2026-06-01T20:30:00Z,103.23,42.7,3.01,2.54,0.19,476
2026-06-01T20:30:30Z,116.58,29.2,2.14,3.72,0.2,496
2026-06-01T20:31:00Z,117.35,23.1,1.84,1.94,0.23,454
2026-06-01T20:31:30Z,110.28,28.2,2.0,1.99,0.08,477
2026-06-01T20:32:00Z,107.48,56.1,3.75,4.19,0.23,464
2026-06-01T20:32:30Z,97.28,43.6,2.5,1.46,0.22,479
2026-06-01T20:33:00Z,111.18,35.3,3.11,4.58,0.11,485
2026-06-01T20:33:30Z,108.67,31.1,2.48,3.63,0.23,464
2026-06-01T20:34:00Z,107.15,24.4,3.45,3.92,0.25,453
2026-06-01T20:34:30Z,105.55,22.4,2.88,2.21,0.14,466
2026-06-01T20:35:00Z,98.09,22.9,1.64,2.94,0.04,474
2026-06-01T20:35:30Z,104.44,49.6,3.22,4.79,0.03,455
2026-06-01T20:36:00Z,93.17,26.7,3.68,4.95,0.08,486
2026-06-01T20:36:30Z,112.08,10.0,3.03,4.08,0.22,473
2026-06-01T20:37:00Z,100.3,27.5,3.16,2.46,0.09,494
2026-06-01T20:37:30Z,101.84,35.4,2.48,4.47,0.18,490
2026-06-01T20:38:00Z,117.53,36.1,2.37,3.14,0.22,457
2026-06-01T20:38:30Z,109.72,31.1,3.13,5.0,0.27,488
2026-06-01T20:39:00Z,101.13,51.3,2.67,4.12,0.16,446
2026-06-01T20:39:30Z,116.93,48.5,2.26,1.43,0.11,490
2026-06-01T20:40:00Z,103.07,34.0,2.58,4.14,0.21,454
2026-06-01T20:40:30Z,100.68,35.4,2.48,3.71,0.22,451
2026-06-01T20:41:00Z,106.69,14.5,3.89,4.37,0.01,466
2026-06-01T20:41:30Z,109.79,34.3,1.02,1.59,0.19,462
2026-06-01T20:42:00Z,115.69,69.0,1.85,3.48,0.14,440
2026-06-01T20:42:30Z,106.45,38.3,3.87,4.28,0.28,471
2026-06-01T20:43:00Z,103.98,51.7,4.23,4.46,0.29,474
2026-06-01T20:43:30Z,105.67,23.1,2.74,4.32,0.0,455
2026-06-01T20:44:00Z,112.64,38.8,3.42,3.57,0.29,483
2026-06-01T20:44:30Z,102.96,56.0,2.56,2.14,0.25,464
2026-06-01T20:45:00Z,121.96,17.7,1.62,3.06,0.27,468
2026-06-01T20:45:30Z,105.37,29.6,2.33,3.62,0.06,464
2026-06-01T20:46:00Z,105.38,10.7,3.35,5.05,0.23,449
2026-06-01T20:46:30Z,95.96,10.0,3.04,3.3,0.22,481
2026-06-01T20:47:00Z,101.74,35.4,1.87,2.7,0.02,452
2026-06-01T20:47:30Z,109.08,45.5,1.79,2.77,0.1,479
2026-06-01T20:48:00Z,114.66,24.8,1.58,2.86,0.22,468
2026-06-01T20:48:30Z,104.67,29.9,3.9,4.25,0.01,490
2026-06-01T20:49:00Z,110.26,38.2,3.53,4.39,0.08,471
2026-06-01T20:49:30Z,116.92,25.4,4.87,5.94,0.25,463
2026-06-01T20:50:00Z,108.96,40.5,1.58,2.91,0.29,459
2026-06-01T20:50:30Z,99.27,63.2,3.17,4.5,0.08,428
2026-06-01T20:51:00Z,109.65,64.1,2.25,2.27,0.06,472
2026-06-01T20:51:30Z,96.98,38.3,3.25,4.26,0.12,472
2026-06-01T20:52:00Z,90.88,25.0,1.94,3.38,0.16,451
2026-06-01T20:52:30Z,93.17,60.3,2.11,3.67,0.21,467
2026-06-01T20:53:00Z,97.57,36.1,4.6,6.13,0.28,437
2026-06-01T20:53:30Z,98.89,37.6,3.0,4.33,0.21,454
2026-06-01T20:54:00Z,101.58,44.0,2.68,3.09,0.26,444
2026-06-01T20:54:30Z,95.91,30.1,2.93,5.56,0.17,465
2026-06-01T20:55:00Z,104.51,41.2,3.06,3.28,0.2,471
2026-06-01T20:55:30Z,91.54,21.9,2.72,5.03,0.25,455
2026-06-01T20:56:00Z,100.8,50.3,2.94,4.51,0.11,474
2026-06-01T20:56:30Z,116.83,33.3,2.72,2.93,0.18,471
2026-06-01T20:57:00Z,91.22,30.4,3.36,3.44,0.04,439
2026-06-01T20:57:30Z,103.45,65.7,4.41,5.07,0.26,459
2026-06-01T20:58:00Z,97.22,43.6,3.44,3.48,0.29,447
2026-06-01T20:58:30Z,102.87,37.3,3.51,3.14,0.16,507
2026-06-01T20:59:00Z,109.04,24.3,4.04,6.45,0.26,457
2026-06-01T20:59:30Z,86.71,58.5,3.99,6.45,0.18,443
2026-06-01T21:00:00Z,97.81,31.4,3.48,3.74,0.28,432
2026-06-01T21:00:30Z,98.71,15.5,3.4,6.6,0.04,472
2026-06-01T21:01:00Z,103.24,13.5,4.31,5.26,0.03,462
2026-06-01T21:01:30Z,106.32,33.8,3.59,3.95,0.1,471
2026-06-01T21:02:00Z,112.76,36.8,4.01,4.06,0.2,444
2026-06-01T21:02:30Z,110.58,37.2,4.27,5.55,0.23,451
2026-06-01T21:03:00Z,88.53,19.9,5.2,6.59,0.15,446
2026-06-01T21:03:30Z,104.81,55.4,3.77,5.27,0.13,452
2026-06-01T21:04:00Z,102.75,33.7,4.0,6.39,0.2,440
2026-06-01T21:04:30Z,98.96,66.0,5.64,7.36,0.26,450
2026-06-01T21:05:00Z,107.22,41.0,3.92,6.93,0.14,448
2026-06-01T21:05:30Z,98.75,15.8,2.06,3.5,0.18,458
2026-06-01T21:06:00Z,95.41,44.0,3.74,4.02,0.24,438
2026-06-01T21:06:30Z,105.48,76.3,3.27,3.88,0.17,447
2026-06-01T21:07:00Z,105.62,29.0,3.21,6.27,0.12,455
2026-06-01T21:07:30Z,95.1,65.6,3.48,6.14,0.12,419
2026-06-01T21:08:00Z,102.11,20.7,2.86,4.7,0.06,449
2026-06-01T21:08:30Z,99.74,67.1,4.61,7.25,0.06,454
2026-06-01T21:09:00Z,109.3,42.7,5.03,6.49,0.11,459
2026-06-01T21:09:30Z,98.47,28.9,5.32,7.03,0.06,459
2026-06-01T21:10:00Z,92.32,23.8,4.18,4.83,0.25,474
2026-06-01T21:10:30Z,107.75,46.2,2.71,4.81,0.06,465
2026-06-01T21:11:00Z,99.89,35.5,3.26,3.92,0.08,427
2026-06-01T21:11:30Z,103.85,55.0,5.03,6.93,0.11,446
2026-06-01T21:12:00Z,91.66,18.0,3.59,4.12,0.02,463
2026-06-01T21:12:30Z,99.02,34.0,5.03,7.13,0.06,465
2026-06-01T21:13:00Z,88.45,44.4,5.78,7.76,0.29,456
2026-06-01T21:13:30Z,92.23,46.7,3.94,4.27,0.12,432
2026-06-01T21:14:00Z,111.41,30.0,4.21,7.3,0.21,444
2026-06-01T21:14:30Z,102.51,42.4,3.97,4.63,0.13,428
2026-06-01T21:15:00Z,89.15,39.8,3.42,4.44,0.29,444
2026-06-01T21:15:30Z,103.97,71.4,5.4,6.91,0.09,450
2026-06-01T21:16:00Z,96.9,65.7,2.92,5.6,0.08,440
2026-06-01T21:16:30Z,93.04,51.5,4.92,8.29,0.26,466
2026-06-01T21:17:00Z,94.81,42.9,5.72,7.73,0.17,458
2026-06-01T21:17:30Z,91.33,41.4,5.53,7.41,0.12,450
2026-06-01T21:18:00Z,91.93,67.2,5.84,7.84,0.11,467
2026-06-01T21:18:30Z,92.74,53.8,3.95,5.37,0.16,457
2026-06-01T21:19:00Z,89.96,32.1,5.01,7.35,0.21,445
2026-06-01T21:19:30Z,102.85,44.2,3.03,4.65,0.12,422
2026-06-01T21:20:00Z,98.08,60.2,3.79,6.72,0.04,406
2026-06-01T21:20:30Z,93.59,57.6,3.03,6.04,0.3,449
2026-06-01T21:21:00Z,89.65,52.8,6.21,8.7,0.21,432
2026-06-01T21:21:30Z,94.15,57.0,4.38,6.78,0.09,422
2026-06-01T21:22:00Z,88.56,36.9,4.62,7.84,0.01,450
2026-06-01T21:22:30Z,104.13,45.3,4.73,6.37,0.18,431
2026-06-01T21:23:00Z,99.41,74.0,5.71,7.95,0.18,455
2026-06-01T21:23:30Z,115.34,40.9,4.48,6.97,0.15,444
2026-06-01T21:24:00Z,91.17,61.6,5.38,8.26,0.23,425
2026-06-01T21:24:30Z,99.91,36.1,4.09,8.11,0.17,451
2026-06-01T21:25:00Z,96.39,54.3,5.43,7.68,0.21,409
2026-06-01T21:25:30Z,87.46,47.3,5.53,7.27,0.01,416
2026-06-01T21:26:00Z,94.35,10.0,5.22,7.58,0.01,443
2026-06-01T21:26:30Z,94.36,62.4,5.13,7.06,0.17,420
2026-06-01T21:27:00Z,88.84,49.1,4.47,8.64,0.21,431
2026-06-01T21:27:30Z,102.81,40.6,5.37,8.51,0.22,438
2026-06-01T21:28:00Z,102.42,26.2,5.4,8.28,0.21,430
2026-06-01T21:28:30Z,91.96,69.7,3.52,6.07,0.18,444
2026-06-01T21:29:00Z,92.21,72.7,4.42,6.9,0.01,434
2026-06-01T21:29:30Z,87.24,16.4,6.19,9.34,0.16,464
2026-06-01T21:30:00Z,108.03,65.8,5.15,6.42,0.14,418
2026-06-01T21:30:30Z,94.61,23.8,5.71,8.0,0.0,444
2026-06-01T21:31:00Z,100.81,46.1,4.77,8.43,0.02,430
2026-06-01T21:31:30Z,95.35,74.8,5.47,7.4,0.24,441
2026-06-01T21:32:00Z,109.22,47.9,4.76,7.94,0.07,412
2026-06-01T21:32:30Z,90.31,36.4,5.59,9.25,0.29,429
2026-06-01T21:33:00Z,101.83,41.3,5.47,9.74,0.09,438
2026-06-01T21:33:30Z,80.68,40.4,4.47,6.96,0.07,425
2026-06-01T21:34:00Z,82.42,19.5,4.44,8.61,0.19,415
2026-06-01T21:34:30Z,97.72,59.4,5.17,9.43,0.05,425
2026-06-01T21:35:00Z,94.26,32.4,5.9,7.88,0.29,447
2026-06-01T21:35:30Z,87.1,61.6,4.38,6.35,0.05,408
2026-06-01T21:36:00Z,94.44,46.8,5.69,8.42,0.23,414
2026-06-01T21:36:30Z,84.53,66.1,4.14,7.97,0.25,433
2026-06-01T21:37:00Z,90.63,36.7,5.6,7.23,0.06,420
2026-06-01T21:37:30Z,95.08,36.0,6.61,9.45,0.08,449
2026-06-01T21:38:00Z,77.45,78.6,3.86,6.95,0.17,443
2026-06-01T21:38:30Z,83.62,40.5,4.2,7.45,0.2,437
2026-06-01T21:39:00Z,92.14,39.0,4.7,6.35,0.07,434
2026-06-01T21:39:30Z,79.4,50.8,4.63,8.61,0.28,437
2026-06-01T21:40:00Z,94.12,34.9,4.4,6.98,0.27,461
2026-06-01T21:40:30Z,83.23,64.6,6.13,8.32,0.27,435
2026-06-01T21:41:00Z,88.78,53.8,4.21,6.57,0.24,421
2026-06-01T21:41:30Z,101.66,72.1,4.97,8.34,0.28,452
2026-06-01T21:42:00Z,88.8,43.5,6.55,9.69,0.25,437
2026-06-01T21:42:30Z,82.04,63.3,6.01,9.5,0.11,397
2026-06-01T21:43:00Z,91.92,66.8,5.7,10.15,0.24,398
2026-06-01T21:43:30Z,82.86,73.5,4.31,7.38,0.27,418
2026-06-01T21:44:00Z,91.62,69.4,5.12,6.93,0.2,424
2026-06-01T21:44:30Z,88.46,49.4,4.25,6.74,0.06,421
2026-06-01T21:45:00Z,90.0,65.1,4.36,7.55,0.22,426
2026-06-01T21:45:30Z,94.26,36.4,4.31,7.7,0.28,407
2026-06-01T21:46:00Z,87.66,44.6,5.41,7.77,0.1,419
2026-06-01T21:46:30Z,79.19,46.2,6.79,9.81,0.02,424
2026-06-01T21:47:00Z,84.74,78.9,6.42,10.4,0.04,402
2026-06-01T21:47:30Z,93.4,58.4,5.03,8.79,0.08,420
2026-06-01T21:48:00Z,89.49,87.1,5.49,8.61,0.29,399
2026-06-01T21:48:30Z,76.64,52.3,6.85,10.79,0.16,414
2026-06-01T21:49:00Z,93.02,52.7,3.7,7.21,0.23,432
2026-06-01T21:49:30Z,90.89,70.5,5.73,10.72,0.22,431
2026-06-01T21:50:00Z,85.92,42.7,5.99,9.14,0.23,424
2026-06-01T21:50:30Z,93.95,39.2,5.67,7.48,0.05,422
2026-06-01T21:51:00Z,84.65,65.6,5.95,8.19,0.01,424
2026-06-01T21:51:30Z,76.35,50.9,5.06,9.12,0.16,406
2026-06-01T21:52:00Z,90.82,60.9,5.93,9.18,0.15,419
2026-06-01T21:52:30Z,88.03,71.0,6.91,11.25,0.29,403
2026-06-01T21:53:00Z,86.45,28.8,6.04,8.29,0.09,405
2026-06-01T21:53:30Z,86.86,78.8,6.09,9.41,0.19,399
2026-06-01T21:54:00Z,72.35,33.9,5.54,10.16,0.13,406
2026-06-01T21:54:30Z,99.11,75.6,6.81,9.8,0.05,411
2026-06-01T21:55:00Z,94.77,61.7,6.89,9.81,0.22,405
2026-06-01T21:55:30Z,86.32,108.0,6.38,8.82,0.28,421
2026-06-01T21:56:00Z,76.28,93.0,5.41,10.52,0.2,415
2026-06-01T21:56:30Z,86.98,38.4,5.54,9.19,0.22,407
2026-06-01T21:57:00Z,82.28,72.3,5.28,8.93,0.02,415
2026-06-01T21:57:30Z,85.83,57.7,4.93,9.64,0.06,408
2026-06-01T21:58:00Z,75.37,51.9,5.21,8.47,0.14,398
2026-06-01T21:58:30Z,76.48,86.0,6.45,11.67,0.26,417
2026-06-01T21:59:00Z,83.44,53.2,7.09,11.31,0.24,402
2026-06-01T21:59:30Z,85.16,24.9,7.6,11.42,0.23,420
2026-06-01T22:00:00Z,84.43,40.9,6.1,11.64,0.07,425
2026-06-01T22:00:30Z,78.47,57.2,5.79,10.64,0.13,402
2026-06-01T22:01:00Z,84.57,62.8,7.79,11.97,0.29,405
2026-06-01T22:01:30Z,79.56,46.4,7.47,11.37,0.08,389
2026-06-01T22:02:00Z,76.28,28.8,6.66,9.51,0.24,427
2026-06-01T22:02:30Z,74.76,85.1,5.77,9.13,0.19,402
2026-06-01T22:03:00Z,80.37,19.8,6.45,11.66,0.07,416
2026-06-01T22:03:30Z,76.71,70.0,6.44,9.39,0.06,402
2026-06-01T22:04:00Z,86.76,43.6,5.44,8.79,0.14,433
2026-06-01T22:04:30Z,79.71,23.6,5.58,10.19,0.24,405
2026-06-01T22:05:00Z,87.99,61.3,6.69,11.73,0.25,391
2026-06-01T22:05:30Z,84.07,68.0,5.49,10.37,0.14,419
2026-06-01T22:06:00Z,72.28,67.0,7.14,11.14,0.18,377
2026-06-01T22:06:30Z,84.13,56.3,6.91,12.26,0.07,419
2026-06-01T22:07:00Z,81.94,54.2,6.06,9.25,0.24,427
2026-06-01T22:07:30Z,86.46,67.5,7.97,12.37,0.09,416
2026-06-01T22:08:00Z,65.81,33.6,7.56,12.29,0.15,402
2026-06-01T22:08:30Z,82.21,69.1,5.65,8.92,0.09,402
2026-06-01T22:09:00Z,76.49,56.0,7.56,11.84,0.26,387
2026-06-01T22:09:30Z,73.0,64.2,6.81,9.84,0.15,391
2026-06-01T22:10:00Z,69.78,78.7,5.76,9.79,0.22,405
2026-06-01T22:10:30Z,85.28,85.7,7.29,10.64,0.23,410
2026-06-01T22:11:00Z,73.39,74.0,6.51,10.85,0.23,416
2026-06-01T22:11:30Z,88.11,55.7,4.93,9.16,0.11,426
2026-06-01T22:12:00Z,78.65,49.5,6.79,10.63,0.01,377
2026-06-01T22:12:30Z,62.67,77.4,5.41,9.13,0.17,391
2026-06-01T22:13:00Z,86.41,61.5,7.61,11.69,0.07,412
2026-06-01T22:13:30Z,81.54,53.1,6.11,12.22,0.24,416
2026-06-01T22:14:00Z,84.71,75.6,6.43,9.34,0.05,418
2026-06-01T22:14:30Z,86.14,76.7,7.32,13.13,0.29,397
2026-06-01T22:15:00Z,87.19,62.9,5.48,10.85,0.23,411
2026-06-01T22:15:30Z,92.23,98.5,6.99,10.16,0.09,395
2026-06-01T22:16:00Z,74.89,56.2,8.15,12.39,0.17,371
2026-06-01T22:16:30Z,85.38,73.8,8.48,13.13,0.21,400
2026-06-01T22:17:00Z,90.32,26.0,5.56,10.16,0.23,408
2026-06-01T22:17:30Z,77.55,62.0,6.72,11.99,0.02,394
2026-06-01T22:18:00Z,74.56,57.9,6.5,9.55,0.06,411
2026-06-01T22:18:30Z,80.52,65.7,6.31,10.07,0.2,382
2026-06-01T22:19:00Z,79.45,71.9,7.38,13.49,0.08,387
2026-06-01T22:19:30Z,85.36,63.6,6.81,10.45,0.1,395
2026-06-01T22:20:00Z,76.52,71.1,5.39,10.6,0.21,422
2026-06-01T22:20:30Z,73.14,83.5,6.85,11.08,0.28,392
2026-06-01T22:21:00Z,61.27,37.1,6.56,10.63,0.01,388
2026-06-01T22:21:30Z,81.68,91.0,6.04,12.0,0.23,400
2026-06-01T22:22:00Z,81.02,81.6,7.86,13.26,0.06,396
2026-06-01T22:22:30Z,64.38,76.3,6.64,10.74,0.16,396
2026-06-01T22:23:00Z,100.96,56.0,6.96,13.61,0.14,411
2026-06-01T22:23:30Z,89.07,73.2,7.63,13.63,0.02,403
2026-06-01T22:24:00Z,66.95,92.1,6.89,12.54,0.14,400
2026-06-01T22:24:30Z,75.63,57.4,8.71,13.76,0.21,374
